id,name
1Db6GiDsLKn8EC9MI4yJ1J,In My Dreams With You
5HILw9kdUvsOcRTu4nm2xb,But Now He's Gone
6gVvbSDrQYtFmH3FsOAzZ3,Promise Her the Moon - 2009 Remastered Version
2hkxkpjQGyjQSQw5EVEIrG,"What Is Love - 7"" Mix"
3Nup4nMvx0Y9xxQeJC4Ezv,"Man in the Box - Live at Glasgow Barrowland, Glasgow, UK March 1993"
3cc96YHa9DfNBwIFzSYtEf,Reach (NBC Olympic Version)
544t35QuiXeefCb0GzMlXy,I Won't Let You Down - Rerecorded
2LdctMcNqURPIrcUu7U50n,People Talk - Road Club Mix
1Li25sjKel2MsVtt6Q65IH,Sky High - Original 7 Inch
2n9t34xdSM12G4BeNT03cE,Try A Little Tenderness
2TcqZTjVDPVwmMoy8WUrhY,It's Too Late
7pgbIjnqdq8kmTLnIa3JLm,How Insensitive
5gHjY1mf2tDX5By1vld10E,MM's
0K6RPKvpgDbrXt6EqTuWdt,Aphrodite
6rqvn9MNScbR1SDBM2q90S,Dois Amigos (featuring with Zez di Camargo & Luciano) (feat. Zez Di Camargo & Luciano)
64HBRobfFzHvp7nzssFlXz,Always Somewhere
2vnyPdtP79ne7m6SZ5OCWy,Take It Easy My Brother Charles
2grFTYShYe6dp5GRBUzaVm,Sabbath Bloody Sabbath
7AkGrYhac5o7DPApOkEoof,Sky High - Hiza Kite Mix
55juejNx4mfuj5M5Ln83of,World (Price of Love)
3cYFfwBdfpD9u1fw8be4Bm,Indiferena
3cmzdT1vUAhCfguRvBx4WK,"Waltz No.6 In D Flat, Op.64 No.1 -""Minute"": Molto vivace"
1mT0I1rsnEcdF1FUazxEJ4,Did You Ever Really Love Me? - Dazzling Diamond Mix
6ZDqlISeQlTIW50mX2qklc,Mary Jane
4Hzk99LRl3bGMPjunuJOu6,Herbocintica
5AW3HoWc711G1pSflzX9nb,Canto Das Trs Raas
3b3ZU7fTQurqUQBzMBKrab,A White Shade Of Pale
5BiTN5wndDycE0iBlq0Xl8,Not Enough
6posPnlh9NloGAavp44ySC,Reflections Of My Life
6NFuckStYCHIRXKe2xoKqA,Crystal Mountain
0uCshTeOj3C39Qj4bS539q,Love Bomb
7wlVp1Tpmci5q9368PAgAN,Ento  Natal (Happy X-Mas)(War Is Over)
344FxXl5ilIVIe66h8oe0j,Real Ting
5tjYwUZwZMKNOxVglX4Fwk,Tell Me Once Again
2xFF81rg0DCPP9JCud8LcP,Another Day - Original
5ywkQMLLlprAcDcrPo5nHI,Te Amo
57pEOqPg2x6N4QSnJiAWwU,Raoul and the Kings of Spain
1ikQ41B2krU29dS7kvL9lA,Se Isto No For Amor
55LHlSu5b4hQxqLGTwFEeh,Bridge Over Troubled Water
4fudUzDHbqdSA4ZUSuvOgc,Love Tujhe Love Main Karta
4XvRFuYCu3HBH2zA3BqRDl,Angelic Love Section 1
3key1NeIEA2St2rHP7mepZ,Poeira no vento - Dust in the Wind
78KmZSwo3sdLgMNXok6Qbd,I Can't Make U Love Me - Short Mix
2Xh3yHk4aR7kEYM3q3Gmjr,Towards the Light
6Dwl6w8U9fwzmB5dEnZZSE,I Don't Want to Get Hurt
4isy4H3MAzTjcbfb3IbcqY,The Look - Live on MTV Unplugged
75v6G2N9i5iO3SrabTpllD,Empty Words
2PG6r4Xkg5efKOJFz1dnth,Muthafuckin' Racists
4KazaC4HTYKJarG7jfaLYY,Give Me...A Reason - Radio version
2nxMOzaliJwPxgT2KPfaVn,Holy Land
2UigsxzWUEMoVr6DTSrrIZ,Leo Do Norte (feat. Lenine)
0FkpQri2YVLWdE5MScuYIK,Flash-Back
08MJBvmRnPUPOqcylS8ZDh,Sinful Wishes (Radio Mix)
6wbdudFyH5QLo6aQYmmVAs,Free World
5v8ffZhHCmIDaLv2VxRJ0d,Silence and Distance
3GjY6M7M4omly658FAMJxK,Reaching Horizons
5tpYQWjPJmPeBgGAn55rc0,Can't Stop Lovin' You
1qp9BUccsAqU9r9PdgJzk0,Comin' Home - Live
0iX0reYVBCXyLfPg6zgyP9,Goin' Blind - Live
3HR1zeLxoPmGuFD8Qxu0Jq,Play With Your Poodle
57zKsBEPheQbBBsNFs35Sy,See You Tonight - Live
4lrewrakrIgbYwLZ6q4XfT,The Shaman
0aOavY2JPLwxat1tAyIkMm,S Amor
0z3ew9iggk48wq3fGFUg4u,Falso Heri
1J339w8ZGvf8IiY7oLCEYa,Endangered Species
4bKoCbveIKkAVdzj6h5jqX,Night Must Fall
7K4wD19D9CN4UKC4kIR7Cy,It's Fucking Borin To Death
0uV03rQUQn4j6HhWz7Nt2T,Test for Echo - 2004 Remaster
32RMpGN1BYPB80rJEbzCHq,Dreams
1IYB4Bgf9mXhwxR8vUMDUV,The Hoover Hustle (Mommy's Vacuum)
4oh5A2wuS4HUChnBxEeRzS,Encore - Single Version
6fhCeO6Q9hU8i3mNfRFhz2,Crossing
0EfdF8WWM6tSCM9V04fnKv,Charlie Brown Jr.
2aRHTNUq9C6HEmymEj09xf,Disque Tchan (Alo E Tchan)
4rbDPCcShDfObgY5ka7gHL,Sonho Meu (feat. Djavan)
5B1TfBZblM7gC0gj5Pv47h,Hey There Lonely Girl
21C33YMVXkkfIgw8irbKHz,The Light Of The Spirit
4hRC9RoFJP4hjekbDATDyz,What a Wonderful World
1IZCJBcW475iuMKecDnkZ1,As Flores Do Mal
3OXNHQrsmTZhmg7aH9bV7X,100% Hardcore
2DXdpHm2EYFwKLousPG5Rj,Tears On My Pillow
2Ej4Y4Y0Pm7PhgHtUtUC2u,Hereditrio
5TxqJHxSGfY7uxu4ubkX4q,Preciso Dizer Que Te Amo
66cBqVfO7bFqgNPeGku2j8,Verso 01 / O show vai comear
1G9p1glM4BQ858HQLfnaGa,Adoled / The Ocean
569lRWPzJyJ0fRHExIB0uI,Ta Ta - Live Version
4jUxPxifZlgXoRwDS8SMOO,Marvin (Patches) - Ao vivo
2h7O3cWtrz4190NpAwjg2n,Rap Da Unio
0YNP2bdlDTjv9QC1JaYdPc,Acreditar (feat. Adryana Ribeiro)
1sjYMJOZtVajb6UxNFzpCL,Poquito ms - Healthy Food
4KkeXVll1wRH67T3cvJGa7,Acabou
1bKfHZ2qx6tPDbHH15xV61,Prayer to the Twenty-One Taras
2cOvSnweeY5MkO3YHUPDi0,Fazer Amor Contigo
5G3QnNugyM4TorQpczWXgS,Oh Vaana Padithe
52ne7AZpzTlYo53t0zMUBT,Destination Anywhere
51tzXA516SzkbJMl6CeYvq,Tu s Santo
6TZa0ySHmDrjet5uk1gFSM,Walking the dog
64j3ahQoKoAikvei7D52Bh,Dezesseis / Msica Incidental: ''Strawberry Fields Forever''
1B3vfmAYXnZJI6v2F5An00,Ode Of Joy (Da 9 Sinfonia)
5bTkVCEvLtKoLKc21am5e0,All For A Reason
3LqL1dkdInN8Q1zM0XInTD,Back for Good - Live
3KbjAm4KBzmwyFCw7I5Mvc,Um Chope Pra Distrair (Chope Duplo)
5Mxm5KF0VzFf4vTCscuzBr,Cenas Infantis N 1
5B522rv8qomtvyGuz4gO4i,Immortality 1 - Flor Do Ar
1P7hs2ymxVqzuqBUtLdkmQ,Heartbreaker - Live At The MGM Grand/1997
3Snzgyts4X42ZvAzMNWTcB,Stayin' Alive - Live At The MGM Grand
6WOAvVuPfZnODV3186dBqX,"You're My Heart, You're My Soul - Short Mix '84"
0iuwev4ei8YmPTaD1pihIu,Baby Come Back
2CODK3fU8riY5HlbRGkjiS,Dro - Live/1998
2PeP9g0AZq7KoLoeN9n9QY,Wishing on a Star
70oSIzgIJT9kZ1ptwYMOxr,Nothing to Say
59Bz9OHvxj0B8ckmzmi9ie,I'll Go On Loving You
6XQBY4dYT9Q8AZJPQK9RRQ,Swing da Cor
6eGXzuOCGyrDpqWDPXQeoN,Teorema
7zB1TJ4GM34jyhGBQoOMMc,The Last Time I Saw Richard - Ao Vivo Em So Paulo / 1999
7644tkYEsGykYfdBMW3uTB,Tormento D'Amore - Dueto com Charlotte Church
3cAVCRPSsIMM4XrIQGhTBa,Aprender A Amar
7cpkmJeaCByaYQcP9cbEEE,Me Esquea (Forever) (Sumerfield Park)
2u2Mdn5MXtq8EaDZkG8olK,Princes Familiar - Live / Unplugged
72W5nVDStaGKiyI97BOqJs,A Irm Do Doctor Robert
5JLM3KZaiLQqhWew3fvxq3,Na Presso (feat. Rodolfo & Digo)
0hWAtHmMCpIs25bE4HplRW,Firmamento (Wrong Girl To Play With)
6b7eDptSdQl6jhkuFR84I3,Charlie Brown - Ao Vivo
1KX0qMwUIigkU4sJTNHnqN,In The Morning
7it0faZZXo5nHeWHwEYj0I,Doce Nome
3HqgL2Jy2bXshFS2Z9yJK2,Chega
1IE563Dy7DuHHmgA5HUDR6,Sunday Morning - Edit
4gbJwYdWxA4TvcyIq581HT,Doutor
7aMRdcjVE5yk0bY8ABBxnO,Converso
2w7LegAR185kB4ORUX1JcC,I Was Hoping - Live / Unplugged
5t4zhf0LxsFu9e84fWHYsW,O Poder do Amor (The Power Of Your Love)
2McHF33C9Tx4lfwKBefE4n,"Shake, Rattle And Roll - Single Version"
47RpfR3kbNntqk4Tslu2GT,Nightrain - Live In Las Vegas / 1992
1OecMhoSyjWPQHkGwNR5Vv,Honor and Harmony
7hNhaEqwJCmd4nizXsqtLX,It's Alright - Live In Houston / 1992
3L1xVmUsQnWuWcB5MmfUow,Corra para os braos do Pai (If this world)
2QF1DO2NqVRhrQJTXNjsNZ,Tic Bom
07u5xCXDz3c4bWi3Ng7oQp,Pot Pourri
3kEuTVdeJ3A0Huznxu4OjP,These R the Thoughts - Live / Unplugged
7hbJ9SRpMFzr5ZOkjI9fIB,"Paper Lanterns / 2000 Light Years Away - Live at Verizon Wireless Amphitheatre, Alpharetta, GA, 8/9/10"
0Sjm8LQ8ZiFnS6hOLBQ9UI,O Amor No Deixa (Love Won'T Let Me)
4wigYRyvM6kEgmhr4qPwJF,Tarde Demais (feat. Chrystian)
5vn0OLU5oirXcxhpV4qcwV,Amante Profissional
5RuafZvZFFOgE58LGaFAcG,"Doce, Doce Amor"
2mACzgIlPBYdzAucENb7vX,Love Sets You Free - Album Version (Edited)
5k67erDnToRizzzOoXVMsv,Uh Barato  Louco
4WEsMIBdVmDZ0Y7CdqU0CY,Se  Amor No Sei - Take My Breath Away
27dvzZdPiNabXvThujvAuq,2000 Years After Jesus
4qMRKPZFo2JXJSrntAowBh,In the Year 2000
1W9RIEviD4whj1ShBz7sa0,2000 Years From Home
5RccPJMkEBEYT6axFFczEp,In the year 2000
47IbjvAKMSYIUdSJkbFjkF,In the Year 2000
3ubYWVHxdDCbhlq2X6qDO4,In the Year 2000
57xMmgjet6oMEWOvOeG0qM,2000 Years from Now
6ahcvuCCnO8PC8GuMsJ8wB,In the Year 2000
7dj7Ur6LTtSAIC4hwjUORb,More Than 2000 Years
2FpHEGuUygVVR8NF6IVjFZ,In the Year 2000
1J93SZ3ODhwRf1Vq5Qde4V,2000 Years - Original Mix
4O534hh51OpOxmTIUwHJCD,2000 Years (Sheffield Release)
4b6sCI3ZoggBtobAXiC0Tc,2000 Light Years Away
4hmkWDmlhxQT2Sou7ZxvIN,2000 Light Years Away
3dM4vwGvWYySCw2qNHPyrf,2000 Years Of Lies
5kO7uZWbSSWKO7eVIoMyNg,2000 Light Years Away
4ghwom85VSK5pAazlYk0Hn,2000 Years Of Misery
4p0yzW6fL5c5SL8yMb4Iz2,2000 Years to Celebrate
4C0ubLyMxLt0gp0BCzoNWs,2000 Year Old Man
1eBJHvd5kq8qk7lD1tkJ04,"T Ficando Com Ela - Live From Divinpolis, Minas Gerais, Brazil/2006"
0QYrRdId8jIr03EsZbtOox,"Agita A - Live From Divinpolis, Minas Gerais, Brazil/2006"
5xDaZeDTbPItuuCgsIkuHQ,"Que Bicho Que  - Live From Divinpolis, Minas Gerais, Brazil/2006"
63Vt5KqCdkjzDiswroWt8n,Year 2000 Non-Compliant Cardia
0sU8NlpOdMRAWV3R6t8esw,Sempre Acesa (feat. Beth Carvalho)
5mtxd2wwnymGlm3LgZMUKc,2000 Light Years from Home
1RJKsvfLBGQE6mjFeylATA,Science Fiction and the Year 2000
4drg7a99GtL7A1qNioQSD2,2000 Light Years - Martin Eyerer Remix
4wG7VftlGHzmZEukIsD7Wa,2000 Light Years - Martin Eyerer Remix
5nUVwfJnVgoCJuuFsu8Zjy,Destroy 2000 Years of Culture - Live
0sdobLbsh2h1c2agz9WchM,Space Alien - 2000 Light Years Mix
5tAx2WaDStsk09MwzVCJni,2000 Light Years from Home - Live
5S9tMVDpq5fVyTFQWCeiQy,2000 Light Years - Martin Eyerer Remix
6gQBCpmyNB3VPqHD4ROc7W,20 Minutes to the Year 2000
5hIwkRlghcDvATQzdgIjj7,Live at Patronaat - The year 2000
20z6e7yIiipdyx2Z9W9r7C,Year 2000 (remix featuring Jonathan Davis)
1e0Clafwgh1E9FvCAchQl3,Bob On Acid - Year 2000 Livemix
0n6L2U5Y36ExUA0FvsV1gT,YOU-2000 Light Years From Home
5tNzADohXQiP2tS66VXnie,Cobertor
7cxpxI8E5ApgeVMONQb7qb,Wish You Were Here
1fkoosc4IotsEU0IvGmY8a,Um Sonho de Amor (The Boxer)
6eZgWxu8bikN6JDkH9wVBM,Cachorrinho
7cNyONpVADZVrW9xe3qq4z,Heroes of Sand
5invGOBEi9JWGedsaV7vqu,Hotel California
6d0sSZ2bfKUWeICsNRPyCt,Cowboy Fora Da Lei
5hrYXlDVIRKFlsaEbTn01S,Stand Here With Me
26WofNkvCADcYTfqA0yLnN,Milk and Toast and Honey
3w1E8naCvkSDjSOEVpAo0X,Acid Rain
52ZZvwEbEu4xuDGTTwsbNI,Sgt. Pepper's Lonely Hearts Club Band - Ao Vivo
53YqXYd968McWAMvz0AoRK,Every Breath You Take
7mihEEIJbHFASaHwDMNvFq,Race Against Time Part 2
1BkxFAodaIkcM2vynl4CVM,Johny B. Goode (Johny B. Goode) [Acstico]
491JAfxdUmokyNXVAHvaKY,Fairy Tale
2PTSZZcm4bRy4fhROWEkbU,O Show Tem Que Continuar
4m2HvlrZ1kKsgFpcLh5h0V,Bleeding Heart
2OInahzMoibpPd2TSFhBNv,Na Moral (feat. Seu Jorge)
2IeXfX0UNV3wCOnvIm8r3e,"T Ruim, Mas T Bom"
5ML1D7QsoupxcvUJgf7eD1,Firmamento (Wrong Girl to Play With) [Acstico]
2sjrzeXnWH0VWDtC3zPYdB,Digno  o Senhor (Worthy Is The Lamb)
4M9tSuvg2MJOtIQmRmEFAy,No D Pra Resistir (Irresistable)
1LqSb73dpGskCBq59b2yWw,Leve Com Voc
3w8DmKridMYgOBTJ3oJ5Is,Gilmarley Song - Ao Vivo
5480lwgCg8oeilJu0JmxqV,Every Little Thing She Does Is Magic
7GdZkBexpIossTKZ3uIUuQ,More Than Words
5cjgme1utiQLGaPaRDjATo,A Carne
4FXxbR5oCSQZvwdgYJuKG2,For Tomorrow
1Y4eksJmmPBjYo0BgJwlgi,Isso  Calypso
7EbF4gSZiu6G6NDx5pHStP,Morning Sun
30x457e65pCrPVjywH2hJR,Peace In a Time of War
264cKHUC39LZKn0jVbUNP0,Berlim (Acstico)
76azGE7bQ1YdoP6ZxbG6U9,Africa
4gAdy9uRQkjRP7CrZRWUcS,Brothers and Sisters
0PkY3UdV2FRiSIV26TaKez,I Say a Little Prayer
204tfkWrfEkzlG6H0iF46C,Corcovado (Quiet Nights Of Quiet Stars)
3POcdaiPYoL4peuFyKWRJE,Disease
43t5MVOHh8xbuOimhFbIVv,On A Clear Day
4j4GOtjzdDux57p39vJPnz,Show Me How to Live
6lwJPy78yr392u5uVUQKww,Sunday Morning - Demo
4CJVgr35hX1Rm0ycMqvOX3,Beijo Molhado (Strawberry Kisses)
7IWu3uIUIYIeafzwv582Ho,Minor Thing
7jgPM1tEs9WNqQ0mYBAvWA,Too Much to Ask
0ZiyS4UqOornyByZNvqQf2,You Belong to Me
5adpVDOWufiBQdEFMyisFp,When the Stars Go Blue (feat. Bono) - Live in Dublin
2xlG9mnVa52SKAzsxDctbM,Cochise
2aXZp30TocFnABRPF1Isrl,In My Place
4I7AJTT3HSDp6XhXOl254A,Could You Be Loved
7isAYELhhKBIdffQS1wMbB,Tear
37gY3Dc2P4QX6U9MTHjWvG,To S/Ta Por Fora/Che Se Chama Amor
7JqAHnv9YZOPN8HTR4Fq7M,A Thing About You
15MhLnkZLJe4Z2tLISwe5k,Where Are You Going
5t30tSo1YcBtkCfbiICPWi,TS Piece (feat. Remy & Tony Sunshine)
7akmE0AToGj8eLidXVWoI6,Burning Love
4fwLpbdoNnBhhvgSi2JhXA,Nothing At All (feat. Musiq)
47GAwoC7QtBMVqrixfLVUo,Not Coming Home
3gkijt6bxk8ts6S2RCEu4n,Electrical Storm - William Orbit Mix
1tXr6xy4msvYAQfXLUavxa,The Wicker Man - Live '01
4J6IzJrlRpPxe8ZWrOd3JX,Table Tennis Table
5LZci9wxIwwvF9qh8cMpHS,Live and Learn
2QsOO5YLSwejpB3GB56uZ1,The Clansman - Live At Rock in Rio '01
4NQINm8V2zURITymPLdSRe,Ghost Of The Navigator - Live '01
6ov8WwVdJz9HLRyTaNubqk,Cool Rasta
7F0bAdGKdLLuq0DIMjjwIm,The Miracle of Love
15OJctqbiPSjnYUTj1HKV4,O Show Tem Que Continuar - Ao Vivo
3JbQzWcq4icxjUyf0Tnqne,Wild World
2OIKuONtlQHqsP3KPBmPCI,Turn Your Lights Down Low
1NIv7bG744T9PYF9oqEwuJ,Shadow on the Sun
5fH4QD0esVFbLjqzUR58ZH,The Boxer
5ph28oUr3PDo0vylV4cIO4,Rebel Music (3 O'Clock Road Block)
0WrYv95iujudX0ztevYo7n,The Trooper - Live '01
2kiIYpBxtvAYtEmmBNskhM,Um Anjo Veio me Falar (Angel in my Heart)
54NJ9jJea8iaZUxK6gkOss,Amor Maior - Live Version
2M3kpGBrnU6mebuyGGRf9M,Babylon Rule Dem
7gzuoJ93ZDH9gHK8PO53LW,A Whiter Shade Of Pale
0lZHK5WohpLRJwTDPIQIR8,(Funk) At o Caroo
41ogaJbAuFHioAi4FFirz6,T Bom
79dhcteL7MrY8SfJvwKxzu,We Got The Whip
2N1wx3hohVjLbeYhpAJOUx,Don't Look Back
6du6ZtSphdIb0X8jY5JjhX,Amor
68OfHQEOCSxNG2wb73cxrJ,If You... - Disco Mix
6FaVwH2t1W4Y62Rq0gP3qO,Pra Ficar Comigo (Train in Vain) [Stand by Me] - verso acstica
2e7nhehZSGucr5AUYqgqY2,Pais E Filhos / Stand By Me - Live
4I9j55n6CXUTfcV6RfcX5A,Spread Your Fire
0kb83fAeZmKpd5GJNRTQ7A,Sorry Marin
02fRcwuJ1JGrthFULV03th,The Temple of Hate
5S2DNyIYAffRiQQmHwPekr,Por Amor - verso acstica
3vNvfS20JYEMbYD1LLZltB,Push The Feeling On - JCA Radio Edit
2Ztu9QCMySsXe4zBWsWqcd,On My Mind
5DrkawyIGaFlnWqDqZwuEe,Wishing Well
0K2ZTt8Hf6TS1MlfI4vWvH,Do It
39sUeHQoIGY6BEIcgTMRXW,Izzo / In the End
2ALa0vqA64VJ6LTijDbGuP,U - Informe
6ml01NkC9AfM4OICOtRxEY,Original Of The Species
0JcZHN5ZNYJKGyxn4jl54I,Yesterday / Hey Jude (Bnus) - Ao Vivo
3sKXkUATx7TmlHaID69bQv,Nova York / O Que Tiver Que Vir Vir - Live
6TY5sU1MtoQ3ghGdIMkF1N,Terremoto
59qF0PwTCEJkL4MvAzyyEO,"Amor, Amor"
0l4EormoWg4rxYQI6xDb7V,Good Trip
6LdAZIGqclThotwXu6mWnE,Sufocado (Drowning)
0OCU3aksJvvs4kejv48oLD,Hey Jude (Hey Jude)
4S19lGrWWK5THBmb5dAjL1,Metal Is The Law
2ov4ZbzjmRXlFDfucKL76y,Stay Tonight
4jPQIw6wPTMwE7zmNyRp1G,Bo Tamm - Live
7bHIhvg6CL6llPMRbiLqR6,Tchic Bum - Ao Vivo
1Z6Vfr4dfuCt5exLdRA69X,Get Up - In the Club
4AzTIevJ7FMNCR1jeek7qT,You Don't Love Me - No No No
4SYK6qv3JfeGBmncAvJsU5,Catedral (Cathedral Song)
5uIKGh0ysPZDJEYadog5em,Voc No Soube Me Amar
1p9aHG0e9hLRvksavVL6V1,Pra Ser Sincero
2VMxUaruqkrEVRzCUgmrUy,Shining Star - Gianluca Motta Edit
2z5FL3FpUI7AEMd8NIzPGl,Dressed for Success - US Single Mix
3zFG5dyH5rJfkZ25fgR173,Sound Of A Gun
1IO7WmbmHJu4tJX1mZ1GTH,Chopis Centis - Live
1pLrdiKXZ1bdf7O6rR3teY,No Rancho FUndo
3BBXm1zA7ct5KFZTEszfDc,We Are The World Of Carnaval
5XWANb1t35rvZLytVAnEXo,Poder Pra Salvar (Mighty to Save)
0BRcMSaH84i330e6JCyXgO,Tomorrow Can Wait
6tBXSK1RYBWb5gD1osa2RH,In The Dark - Dirty South Remix
0vlCMfhW35Q3gy2ii5jMdE,Holding Back The Years - Single Version [2008 Remastered Version]
2LhtSuSEdpuRjzinxgrArC,Vrios holofotes
0fsWuQ4RXFAEdl7rKpgbPp,Ticket to Ride
4sHs9Ypj8I9TeZHVh7Qhwg,Nothing But a Song
7pzVqCZdYKM7oEPwaiQchB,Eyes Without A Face - Remastered
7ostfPtxLdovazeBP3VhNr,Pad On
0ZEP84JczYVsAExYYkQqRm,Eva Meu Amor (Everytime You Go Away) - Ao Vivo
3Yx26WDHeIePDco2LZxiR0,Cabide - Multishow Ao Vivo
5WkFcV8MymMUS0zc64sN41,The Next Time Around
4uQcu4YZSma1ZA8OUazmW9,I Kissed A Girl
5fIaDa1aJvizRV6UG0iBDF,Foi Voc Quem Trouxe (I Want To Know What Love Is)
6uYglXA8uPK7KgDkC4VEzy,Brand New Start
22Lg6vvMS2JC07aAjsGvtU,Hot N Cold
0tUe3M46K8MsfcQQKImH8w,A Histria de Lily Braun
3LQiSlultMCKcbGYWXmFvt,As Cores
3aVNV6pawEERvfdurW66ZT,Rock and Roll Lullaby - Rerecorded
4Jpx1DL37PvEcP3egmYk2D,Charlie Brown - Live
4kyCWLSYMzMEbhsNJLJXnz,There Is a Spell over This City
2nX9948PslVYrrHUf6w0eL,Video Phone (feat. Lady Gaga)
1DMlhFxR3hApW36UWRzABN,Blessing
4gOFjiG8qm5eZzeqQl9MU5,Set Me Free - Radio Edit
3xpAO0neyFYUCawAfOhMA6,Coliso
7t32XwS5ZpqS4IxcrIMg6E,Zion Town (feat. Queen Sparrow)
6VNQN9FH6wafglq5xSKu92,Born in Babylon
1o9cdI8mScurN01CQ62suM,A Paz (Heal The World) - Ao Vivo
1hW1PVDhnREzUyPqJY1Abd,"I Don't Know Why - Viale, DJ Ross Radio Edit"
6nkCxsEbfFBbZr1qoVNci2,Alm Do Normal - Live
0Mccme3Nwsagsgq2FE5uMo,Recomear
4Na29jNbXTL6MOnUkbxnbg,Rock and Roll Lullaby
5quDJPCAum2ZXgadOI023X,"All I Want - Live At The Flowerpot, Kentish Town, July 2010"
5nmrgfEUMloywH2BWN7b02,No Seria Justo
0DUaFpOFS5H8LbswpbcP2m,"Black - Kaufman Astoria Studios - MTV Unplugged - New York, NY 3/16/1992"
7gVNP7rI9UBZndge0ulKfL,Lion Man
0fMhhdMdbC94rHHK63jwWu,Fix a Heart
4gLVsEaNMpzkCAM0hXgDoi,Alice - Extended Version
74zxAK1Gh3jTUE0SoHKF0f,You Make Me Feel Brand New - Live at Sydney Opera House
1obJRmwOdR30GKsV12H3QR,My House
3NW5y01Tna1lSVzAoe7imO,"Flightless Bird, American Mouth - Wedding Version"
2FNK8gUPHA09txg6R9KNU6,Quase L (Almost There)
2d1OgWQH2d1evqyJPlQJzc,2012 Light Years from Home
4HyCv4lGb8NBnMAC7NB1vm,How Can I Go On - New Orchestrated Version
0nM8YMF5MzuH2rk4rea27I,Thats My Name - Radio Edit
6hGYONa2U2o7hEce5xasj4,I Don't Know What to Do - Radio Edit
2FSkBDGsqZIxcsnKNgtMLx,Just the Way You Are
5j0RDhUYuwlPA6uIrmbQ4L,Comer Comer
4JO4B5UbDaBMX3uKOkWq3T,Love Of My Life
6tyiTnaP55UHHDQrhIgOs6,Lover Why - 1985
37PVa5ZwK1aWtk477Gz16G,Amor Pra Recomear
7GISFrn8cBIZIQRHCEiYs5,Everything Changes (feat. Falco)
1TXRqJXTzVrQMHJXTVChPn,Quer Brincar Na Neve?
3KFrcVSO9nVTVFq8TAULXJ,Clich (feat. Jorge & Mateus)
6LlcXmX87Fe96hABt7Bg7r,Acabou
05gh7kZyNrz6DoJpASPSJe,It's a Fluke
5Dqr9L9EwbrGZhEf1yrobF,Noites Com Sol
4pk50Fu5wUsxnsYVARDbk3,"T Bom, Aham"
4PAaok4PWiCmn3JGUUaHXv,Um Sentimento Novo (feat. Regis Danese)
7ilFOqWTBELQFMZWCMhCTN,Se Eu Chorar
1L6qk33dBMQwaD16OX9Ltn,Cadeias Quebrar (Break Every Chain)
3MURjjREqerGDrYPFt3XOX,A Dracma e o Seu Dono (feat. Thalles Roberto)
4iKTbuGckmJaWQAyKDR7Q7,Wind of Change (with Morten Harket) - MTV Unplugged
0JsI2lFXSpCHCarqE5RIid,Surreal
3TRHygiPoNih7jevgh7gPb,Tarde Em Itapu
3xJBo8M4pVX85s96kHV6hX,Baby / Incluso: Diana - Live
3U817dXHVt10l5VVO7Dft7,The Last Day
1qamKCfDlcPV44niEiQsOa,Fao Chover (It Will Rain)
3fcdTYtnP6eXFs8LZOtCfh,Um Sonho a Dois (feat. Michael Sullivan)
5ndjAZj8nRdU8q9ymZbEXP,Lover Why
68gU56pCdvedMLnvCXgazR,A Luz De Tieta - Multishow Ao Vivo
4WZfgKQ9WGPsa25rHVrL3x,Rap  Compromisso
4qxGVkg4ADMjOAvc3DakXL,Diz pra Mim (Just Give Me a Reason)
1sqbH2ex01nweFoRnzOzGa,Sorte  Ter Voc (Carolinas)
7zzodFA5Up1bXujSiO7DlF,Forehead Chakra
55cmpGHyG0MvRIRwpSXrS7,Memrias (Come Wake Me Up)
5dCsHs5nynTHGdua0raMRR,T Louco Hin (feat. Sorriso Maroto) - Ao Vivo
7aNRwM9pE2JFA9opu2YyoQ,Onde Nasce o Sol (feat. Jorge & Mateus) - Ao Vivo
0yDvCGnKcBuv0ltINV0nuu,Infinita Highway - Ao Vivo
4LMEQblquC72wJXvuQsX9F,Invicto
7CGbTwDDVA3TEj5sCVMfhb,No Olhe Pra Trs (feat. Lenine) - Ao Vivo
6sDmwH4Iy2NZ90crcH7Bk2,Acredito (We Believe)
3RnA0bz5qbwtjSnAP0EcvS,What a Wonderful World
1DbVO9GBDMHNQoDzfkZpAa,Role na City
0ir1wl9xSGBKCnIHrtdeMg,Simples Assim
1RSdTzKm5vE3ELZPwbTbuQ,De Longe. - Acstico
1KZn1cwpJz4PwubwM13okA,Blecaute (feat. Anitta & Nile Rodgers)
3UdSoJBgl0EG3MlHpelYRC,Pretexto
7uSdpAkxgB0948bW7yjjJO,Amor Marginal
1PR5pyPiOEEQ02oJYq402x,Mirrors
2FP3xfIkR1rUyt5EKN6YsN,Era Um Garoto Que Como Eu Amava Os Beatles E Os Rollings Stones (C'Era Un Ragazzo Che Come Me Amava I Beatles E I Rolling Stones) - Ao Vivo
0i1VyJjV6NwUofySrTV4wa,Voc Merece Cach - Ao Vivo
4cR4nao0hqqBtklQmGVqbe,Thinking out Loud
2zFF6jG5hQArbzcXz3KUWk,Cool for the Summer
5tsaqgcjeZyEfLHO1DkISq,Chapei
4WxB3DitRDB6LUaofMZXOj,Teorema
0OF2DIIrDMpFhPuNMIYdMd,"Senhor, Preciso de Ti (Lord, I Need You)"
